"date","ca","ca_name","hb","hb_name","y","m","julian","total.a","lt4","gt4","pc.lt4","pc.gt4","size_type","GPs_Count","num.practices","list.size"
2020-04-12,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2020,4,1876,1333,1265,68,0.948987246811703,0.0510127531882971,"Large",205,52,350586
2020-04-19,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2020,4,1883,434,420,14,0.967741935483871,0.032258064516129,"Medium",133,32,154448
2020-04-19,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2020,4,1883,788,776,12,0.984771573604061,0.0152284263959391,"Medium",110,17,132359
2020-04-19,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2020,4,1883,43,41,2,0.953488372093023,0.0465116279069767,"Small",33,9,26787
2020-04-19,"S12000014","Falkirk","S08000019","NHS Forth Valley",2020,4,1883,580,559,21,0.963793103448276,0.0362068965517241,"Medium",137,25,163610
2020-04-19,"S12000017","Highland","S08000022","NHS Highland",2020,4,1883,467,446,21,0.955032119914347,0.0449678800856531,"Large",305,65,241976
2020-04-19,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2020,4,1883,247,239,8,0.967611336032389,0.0323886639676113,"Small",66,13,79931
2020-04-19,"S12000020","Moray","S08000020","NHS Grampian",2020,4,1883,250,227,23,0.908,0.092,"Medium",91,13,94037
2020-04-19,"S12000023","Orkney Islands","S08000025","NHS Orkney",2020,4,1883,49,49,0,1,0,"Small",41,7,22006
2020-04-19,"S12000026","Scottish Borders","S08000016","NHS Borders",2020,4,1883,355,314,41,0.884507042253521,0.115492957746479,"Medium",117,23,119620
2020-04-19,"S12000027","Shetland Islands","S08000026","NHS Shetland",2020,4,1883,82,74,8,0.902439024390244,0.0975609756097561,"Small",31,10,22959
2020-04-19,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2020,4,1883,409,379,30,0.926650366748166,0.0733496332518337,"Medium",102,19,113804
2020-04-19,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2020,4,1883,572,533,39,0.931818181818182,0.0681818181818182,"Large",226,49,338162
2020-04-19,"S12000033","Aberdeen City","S08000020","NHS Grampian",2020,4,1883,789,756,33,0.958174904942966,0.0418250950570342,"Large",217,28,254066
2020-04-19,"S12000035","Argyll and Bute","S08000022","NHS Highland",2020,4,1883,61,57,4,0.934426229508197,0.0655737704918033,"Medium",108,31,88659
2020-04-19,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2020,4,1883,1724,1656,68,0.960556844547564,0.0394431554524362,"Large",598,72,580709
2020-04-19,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2020,4,1883,488,461,27,0.944672131147541,0.055327868852459,"Medium",155,29,184338
2020-04-19,"S12000040","West Lothian","S08000024","NHS Lothian",2020,4,1883,576,550,26,0.954861111111111,0.0451388888888889,"Medium",152,21,187216
2020-04-19,"S12000042","Dundee City","S08000030","NHS Tayside",2020,4,1883,504,500,4,0.992063492063492,0.00793650793650794,"Medium",157,22,161921
2020-04-19,"S12000047","Fife","S08000029","NHS Fife",2020,4,1883,561,542,19,0.966131907308378,0.0338680926916221,"Large",298,54,387009
2020-04-19,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2020,4,1883,228,220,8,0.964912280701754,0.0350877192982456,"Medium",161,24,149466
2020-04-19,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2020,4,1883,2214,2064,150,0.932249322493225,0.0677506775067751,"Large",605,143,737635
2020-04-19,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2020,4,1883,1463,1418,45,0.969241285030759,0.0307587149692413,"Large",205,52,350586
2020-04-26,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2020,4,1890,574,532,42,0.926829268292683,0.0731707317073171,"Medium",133,32,154448
2020-04-26,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2020,4,1890,921,903,18,0.980456026058632,0.0195439739413681,"Medium",110,17,132359
2020-04-26,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2020,4,1890,64,64,0,1,0,"Small",33,9,26787
2020-04-26,"S12000014","Falkirk","S08000019","NHS Forth Valley",2020,4,1890,686,659,27,0.96064139941691,0.0393586005830904,"Medium",137,25,163610
2020-04-26,"S12000017","Highland","S08000022","NHS Highland",2020,4,1890,501,488,13,0.974051896207585,0.0259481037924152,"Large",305,65,241976
2020-04-26,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2020,4,1890,276,266,10,0.963768115942029,0.036231884057971,"Small",66,13,79931
2020-04-26,"S12000020","Moray","S08000020","NHS Grampian",2020,4,1890,277,260,17,0.938628158844765,0.0613718411552347,"Medium",91,13,94037
2020-04-26,"S12000023","Orkney Islands","S08000025","NHS Orkney",2020,4,1890,57,56,1,0.982456140350877,0.0175438596491228,"Small",41,7,22006
2020-04-26,"S12000026","Scottish Borders","S08000016","NHS Borders",2020,4,1890,401,359,42,0.895261845386534,0.104738154613466,"Medium",117,23,119620
2020-04-26,"S12000027","Shetland Islands","S08000026","NHS Shetland",2020,4,1890,91,86,5,0.945054945054945,0.0549450549450549,"Small",31,10,22959
2020-04-26,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2020,4,1890,495,455,40,0.919191919191919,0.0808080808080808,"Medium",102,19,113804
2020-04-26,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2020,4,1890,701,642,59,0.91583452211127,0.0841654778887304,"Large",226,49,338162
2020-04-26,"S12000033","Aberdeen City","S08000020","NHS Grampian",2020,4,1890,791,721,70,0.911504424778761,0.0884955752212389,"Large",217,28,254066
2020-04-26,"S12000035","Argyll and Bute","S08000022","NHS Highland",2020,4,1890,69,62,7,0.898550724637681,0.101449275362319,"Medium",108,31,88659
2020-04-26,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2020,4,1890,1943,1854,89,0.954194544518785,0.0458054554812146,"Large",598,72,580709
2020-04-26,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2020,4,1890,567,535,32,0.943562610229277,0.0564373897707231,"Medium",155,29,184338
2020-04-26,"S12000040","West Lothian","S08000024","NHS Lothian",2020,4,1890,691,667,24,0.965267727930536,0.0347322720694645,"Medium",152,21,187216
2020-04-26,"S12000042","Dundee City","S08000030","NHS Tayside",2020,4,1890,595,576,19,0.968067226890756,0.0319327731092437,"Medium",157,22,161921
2020-04-26,"S12000047","Fife","S08000029","NHS Fife",2020,4,1890,690,661,29,0.957971014492754,0.0420289855072464,"Large",298,54,387009
2020-04-26,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2020,4,1890,263,259,4,0.984790874524715,0.0152091254752852,"Medium",161,24,149466
2020-04-26,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2020,4,1890,2647,2493,154,0.941820929353986,0.0581790706460144,"Large",605,143,737635
2020-04-26,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2020,4,1890,1771,1679,92,0.948051948051948,0.051948051948052,"Large",205,52,350586
2020-05-03,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2020,5,1897,607,583,24,0.960461285008237,0.0395387149917628,"Medium",133,32,154448
2020-05-03,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2020,5,1897,985,973,12,0.987817258883249,0.0121827411167513,"Medium",110,17,132359
2020-05-03,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2020,5,1897,58,55,3,0.948275862068966,0.0517241379310345,"Small",33,9,26787
2020-05-03,"S12000014","Falkirk","S08000019","NHS Forth Valley",2020,5,1897,745,714,31,0.958389261744966,0.0416107382550336,"Medium",137,25,163610
2020-05-03,"S12000017","Highland","S08000022","NHS Highland",2020,5,1897,582,549,33,0.943298969072165,0.056701030927835,"Large",305,65,241976
2020-05-03,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2020,5,1897,287,276,11,0.961672473867596,0.0383275261324042,"Small",66,13,79931
2020-05-03,"S12000020","Moray","S08000020","NHS Grampian",2020,5,1897,292,266,26,0.910958904109589,0.089041095890411,"Medium",91,13,94037
2020-05-03,"S12000023","Orkney Islands","S08000025","NHS Orkney",2020,5,1897,80,79,1,0.9875,0.0125,"Small",41,7,22006
2020-05-03,"S12000026","Scottish Borders","S08000016","NHS Borders",2020,5,1897,368,349,19,0.948369565217391,0.0516304347826087,"Medium",117,23,119620
2020-05-03,"S12000027","Shetland Islands","S08000026","NHS Shetland",2020,5,1897,89,83,6,0.932584269662921,0.0674157303370786,"Small",31,10,22959
2020-05-03,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2020,5,1897,546,502,44,0.919413919413919,0.0805860805860806,"Medium",102,19,113804
2020-05-03,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2020,5,1897,771,719,52,0.932555123216602,0.0674448767833982,"Large",226,49,338162
2020-05-03,"S12000033","Aberdeen City","S08000020","NHS Grampian",2020,5,1897,828,788,40,0.951690821256039,0.0483091787439614,"Large",217,28,254066
2020-05-03,"S12000035","Argyll and Bute","S08000022","NHS Highland",2020,5,1897,85,80,5,0.941176470588235,0.0588235294117647,"Medium",108,31,88659
2020-05-03,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2020,5,1897,2135,2030,105,0.950819672131147,0.0491803278688525,"Large",598,72,580709
2020-05-03,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2020,5,1897,610,577,33,0.945901639344262,0.0540983606557377,"Medium",155,29,184338
2020-05-03,"S12000040","West Lothian","S08000024","NHS Lothian",2020,5,1897,695,663,32,0.953956834532374,0.0460431654676259,"Medium",152,21,187216
2020-05-03,"S12000042","Dundee City","S08000030","NHS Tayside",2020,5,1897,579,571,8,0.986183074265976,0.0138169257340242,"Medium",157,22,161921
2020-05-03,"S12000047","Fife","S08000029","NHS Fife",2020,5,1897,723,700,23,0.968188105117566,0.0318118948824343,"Large",298,54,387009
2020-05-03,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2020,5,1897,280,270,10,0.964285714285714,0.0357142857142857,"Medium",161,24,149466
2020-05-03,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2020,5,1897,2806,2616,190,0.932287954383464,0.067712045616536,"Large",605,143,737635
2020-05-03,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2020,5,1897,1947,1833,114,0.941448382126348,0.0585516178736518,"Large",205,52,350586
2020-05-10,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2020,5,1904,606,574,32,0.947194719471947,0.0528052805280528,"Medium",133,32,154448
2020-05-10,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2020,5,1904,1030,1015,15,0.985436893203884,0.0145631067961165,"Medium",110,17,132359
2020-05-10,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2020,5,1904,59,59,0,1,0,"Small",33,9,26787
2020-05-10,"S12000014","Falkirk","S08000019","NHS Forth Valley",2020,5,1904,729,689,40,0.945130315500686,0.0548696844993141,"Medium",137,25,163610
2020-05-10,"S12000017","Highland","S08000022","NHS Highland",2020,5,1904,588,568,20,0.965986394557823,0.0340136054421769,"Large",305,65,241976
2020-05-10,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2020,5,1904,337,316,21,0.937685459940653,0.0623145400593472,"Small",66,13,79931
2020-05-10,"S12000020","Moray","S08000020","NHS Grampian",2020,5,1904,275,259,16,0.941818181818182,0.0581818181818182,"Medium",91,13,94037
2020-05-10,"S12000023","Orkney Islands","S08000025","NHS Orkney",2020,5,1904,99,96,3,0.96969696969697,0.0303030303030303,"Small",41,7,22006
2020-05-10,"S12000026","Scottish Borders","S08000016","NHS Borders",2020,5,1904,394,364,30,0.923857868020305,0.0761421319796954,"Medium",117,23,119620
2020-05-10,"S12000027","Shetland Islands","S08000026","NHS Shetland",2020,5,1904,91,91,0,1,0,"Small",31,10,22959
2020-05-10,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2020,5,1904,553,507,46,0.916817359855335,0.0831826401446655,"Medium",102,19,113804
2020-05-10,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2020,5,1904,840,789,51,0.939285714285714,0.0607142857142857,"Large",226,49,338162
2020-05-10,"S12000033","Aberdeen City","S08000020","NHS Grampian",2020,5,1904,809,773,36,0.955500618046972,0.0444993819530284,"Large",217,28,254066
2020-05-10,"S12000035","Argyll and Bute","S08000022","NHS Highland",2020,5,1904,82,76,6,0.926829268292683,0.0731707317073171,"Medium",108,31,88659
2020-05-10,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2020,5,1904,2183,2122,61,0.972056802565277,0.0279431974347229,"Large",598,72,580709
2020-05-10,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2020,5,1904,660,616,44,0.933333333333333,0.0666666666666667,"Medium",155,29,184338
2020-05-10,"S12000040","West Lothian","S08000024","NHS Lothian",2020,5,1904,755,721,34,0.954966887417219,0.0450331125827815,"Medium",152,21,187216
2020-05-10,"S12000042","Dundee City","S08000030","NHS Tayside",2020,5,1904,669,645,24,0.964125560538117,0.0358744394618834,"Medium",157,22,161921
2020-05-10,"S12000047","Fife","S08000029","NHS Fife",2020,5,1904,763,728,35,0.954128440366973,0.0458715596330275,"Large",298,54,387009
2020-05-10,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2020,5,1904,267,262,5,0.9812734082397,0.0187265917602996,"Medium",161,24,149466
2020-05-10,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2020,5,1904,2912,2774,138,0.95260989010989,0.0473901098901099,"Large",605,143,737635
2020-05-10,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2020,5,1904,2086,1984,102,0.951102588686481,0.0488974113135187,"Large",205,52,350586
2020-05-17,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2020,5,1911,589,550,39,0.933786078098472,0.066213921901528,"Medium",133,32,154448
2020-05-17,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2020,5,1911,1005,991,14,0.986069651741294,0.0139303482587065,"Medium",110,17,132359
2020-05-17,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2020,5,1911,45,42,3,0.933333333333333,0.0666666666666667,"Small",33,9,26787
2020-05-17,"S12000014","Falkirk","S08000019","NHS Forth Valley",2020,5,1911,688,677,11,0.984011627906977,0.0159883720930233,"Medium",137,25,163610
2020-05-17,"S12000017","Highland","S08000022","NHS Highland",2020,5,1911,606,553,53,0.912541254125413,0.0874587458745875,"Large",305,65,241976
2020-05-17,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2020,5,1911,359,345,14,0.96100278551532,0.0389972144846797,"Small",66,13,79931
2020-05-17,"S12000020","Moray","S08000020","NHS Grampian",2020,5,1911,280,266,14,0.95,0.05,"Medium",91,13,94037
2020-05-17,"S12000023","Orkney Islands","S08000025","NHS Orkney",2020,5,1911,73,72,1,0.986301369863014,0.0136986301369863,"Small",41,7,22006
2020-05-17,"S12000026","Scottish Borders","S08000016","NHS Borders",2020,5,1911,409,372,37,0.909535452322738,0.0904645476772616,"Medium",117,23,119620
2020-05-17,"S12000027","Shetland Islands","S08000026","NHS Shetland",2020,5,1911,85,85,0,1,0,"Small",31,10,22959
2020-05-17,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2020,5,1911,550,523,27,0.950909090909091,0.0490909090909091,"Medium",102,19,113804
2020-05-17,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2020,5,1911,794,732,62,0.92191435768262,0.0780856423173804,"Large",226,49,338162
2020-05-17,"S12000033","Aberdeen City","S08000020","NHS Grampian",2020,5,1911,809,777,32,0.96044499381953,0.0395550061804697,"Large",217,28,254066
2020-05-17,"S12000035","Argyll and Bute","S08000022","NHS Highland",2020,5,1911,79,72,7,0.911392405063291,0.0886075949367089,"Medium",108,31,88659
2020-05-17,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2020,5,1911,2133,2055,78,0.963431786216596,0.0365682137834037,"Large",598,72,580709
2020-05-17,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2020,5,1911,624,590,34,0.94551282051282,0.0544871794871795,"Medium",155,29,184338
2020-05-17,"S12000040","West Lothian","S08000024","NHS Lothian",2020,5,1911,719,688,31,0.956884561891516,0.043115438108484,"Medium",152,21,187216
2020-05-17,"S12000042","Dundee City","S08000030","NHS Tayside",2020,5,1911,614,605,9,0.985342019543974,0.0146579804560261,"Medium",157,22,161921
2020-05-17,"S12000047","Fife","S08000029","NHS Fife",2020,5,1911,805,774,31,0.961490683229814,0.0385093167701863,"Large",298,54,387009
2020-05-17,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2020,5,1911,270,266,4,0.985185185185185,0.0148148148148148,"Medium",161,24,149466
2020-05-17,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2020,5,1911,2781,2704,77,0.972312117943186,0.0276878820568141,"Large",605,143,737635
2020-05-17,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2020,5,1911,2056,1975,81,0.960603112840467,0.0393968871595331,"Large",205,52,350586
2020-05-24,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2020,5,1918,655,628,27,0.958778625954198,0.0412213740458015,"Medium",133,32,154448
2020-05-24,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2020,5,1918,1017,999,18,0.982300884955752,0.0176991150442478,"Medium",110,17,132359
2020-05-24,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2020,5,1918,71,69,2,0.971830985915493,0.028169014084507,"Small",33,9,26787
2020-05-24,"S12000014","Falkirk","S08000019","NHS Forth Valley",2020,5,1918,774,759,15,0.98062015503876,0.0193798449612403,"Medium",137,25,163610
2020-05-24,"S12000017","Highland","S08000022","NHS Highland",2020,5,1918,605,562,43,0.928925619834711,0.0710743801652893,"Large",305,65,241976
2020-05-24,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2020,5,1918,341,327,14,0.958944281524927,0.0410557184750733,"Small",66,13,79931
2020-05-24,"S12000020","Moray","S08000020","NHS Grampian",2020,5,1918,305,280,25,0.918032786885246,0.0819672131147541,"Medium",91,13,94037
2020-05-24,"S12000023","Orkney Islands","S08000025","NHS Orkney",2020,5,1918,86,82,4,0.953488372093023,0.0465116279069767,"Small",41,7,22006
2020-05-24,"S12000026","Scottish Borders","S08000016","NHS Borders",2020,5,1918,469,422,47,0.899786780383795,0.100213219616205,"Medium",117,23,119620
2020-05-24,"S12000027","Shetland Islands","S08000026","NHS Shetland",2020,5,1918,78,77,1,0.987179487179487,0.0128205128205128,"Small",31,10,22959
2020-05-24,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2020,5,1918,555,514,41,0.926126126126126,0.0738738738738739,"Medium",102,19,113804
2020-05-24,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2020,5,1918,823,764,59,0.928311057108141,0.071688942891859,"Large",226,49,338162
2020-05-24,"S12000033","Aberdeen City","S08000020","NHS Grampian",2020,5,1918,861,832,29,0.966318234610918,0.0336817653890825,"Large",217,28,254066
2020-05-24,"S12000035","Argyll and Bute","S08000022","NHS Highland",2020,5,1918,87,82,5,0.942528735632184,0.0574712643678161,"Medium",108,31,88659
2020-05-24,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2020,5,1918,2397,2320,77,0.96787651230705,0.0321234876929495,"Large",598,72,580709
2020-05-24,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2020,5,1918,674,637,37,0.945103857566766,0.0548961424332344,"Medium",155,29,184338
2020-05-24,"S12000040","West Lothian","S08000024","NHS Lothian",2020,5,1918,780,741,39,0.95,0.05,"Medium",152,21,187216
2020-05-24,"S12000042","Dundee City","S08000030","NHS Tayside",2020,5,1918,765,748,17,0.977777777777778,0.0222222222222222,"Medium",157,22,161921
2020-05-24,"S12000047","Fife","S08000029","NHS Fife",2020,5,1918,910,858,52,0.942857142857143,0.0571428571428571,"Large",298,54,387009
2020-05-24,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2020,5,1918,306,302,4,0.986928104575163,0.0130718954248366,"Medium",161,24,149466
2020-05-24,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2020,5,1918,2983,2854,129,0.956754944686557,0.0432450553134428,"Large",605,143,737635
2020-05-24,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2020,5,1918,2107,1974,133,0.93687707641196,0.0631229235880399,"Large",205,52,350586
2020-05-31,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2020,5,1925,705,658,47,0.933333333333333,0.0666666666666667,"Medium",133,32,154448
2020-05-31,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2020,5,1925,1201,1193,8,0.993338884263114,0.00666111573688593,"Medium",110,17,132359
2020-05-31,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2020,5,1925,82,81,1,0.98780487804878,0.0121951219512195,"Small",33,9,26787
2020-05-31,"S12000014","Falkirk","S08000019","NHS Forth Valley",2020,5,1925,780,761,19,0.975641025641026,0.0243589743589744,"Medium",137,25,163610
2020-05-31,"S12000017","Highland","S08000022","NHS Highland",2020,5,1925,758,712,46,0.939313984168865,0.0606860158311346,"Large",305,65,241976
2020-05-31,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2020,5,1925,416,396,20,0.951923076923077,0.0480769230769231,"Small",66,13,79931
2020-05-31,"S12000020","Moray","S08000020","NHS Grampian",2020,5,1925,356,341,15,0.957865168539326,0.0421348314606742,"Medium",91,13,94037
2020-05-31,"S12000023","Orkney Islands","S08000025","NHS Orkney",2020,5,1925,65,64,1,0.984615384615385,0.0153846153846154,"Small",41,7,22006
2020-05-31,"S12000026","Scottish Borders","S08000016","NHS Borders",2020,5,1925,503,472,31,0.938369781312127,0.0616302186878728,"Medium",117,23,119620
2020-05-31,"S12000027","Shetland Islands","S08000026","NHS Shetland",2020,5,1925,84,83,1,0.988095238095238,0.0119047619047619,"Small",31,10,22959
2020-05-31,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2020,5,1925,643,558,85,0.867807153965785,0.132192846034215,"Medium",102,19,113804
2020-05-31,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2020,5,1925,1020,937,83,0.918627450980392,0.0813725490196078,"Large",226,49,338162
2020-05-31,"S12000033","Aberdeen City","S08000020","NHS Grampian",2020,5,1925,955,900,55,0.942408376963351,0.0575916230366492,"Large",217,28,254066
2020-05-31,"S12000035","Argyll and Bute","S08000022","NHS Highland",2020,5,1925,98,96,2,0.979591836734694,0.0204081632653061,"Medium",108,31,88659
2020-05-31,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2020,5,1925,2434,2324,110,0.95480690221857,0.0451930977814297,"Large",598,72,580709
2020-05-31,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2020,5,1925,871,825,46,0.947187141216992,0.052812858783008,"Medium",155,29,184338
2020-05-31,"S12000040","West Lothian","S08000024","NHS Lothian",2020,5,1925,879,858,21,0.976109215017065,0.0238907849829352,"Medium",152,21,187216
2020-05-31,"S12000042","Dundee City","S08000030","NHS Tayside",2020,5,1925,831,805,26,0.968712394705174,0.0312876052948255,"Medium",157,22,161921
2020-05-31,"S12000047","Fife","S08000029","NHS Fife",2020,5,1925,1022,978,44,0.956947162426614,0.0430528375733855,"Large",298,54,387009
2020-05-31,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2020,5,1925,367,339,28,0.923705722070845,0.0762942779291553,"Medium",161,24,149466
2020-05-31,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2020,5,1925,3457,3316,141,0.959213190627712,0.0407868093722881,"Large",605,143,737635
2020-05-31,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2020,5,1925,2297,2169,128,0.944275141488899,0.0557248585111014,"Large",205,52,350586
2020-06-07,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2020,6,1932,721,683,38,0.947295423023578,0.0527045769764216,"Medium",133,32,154448
2020-06-07,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2020,6,1932,1175,1111,64,0.945531914893617,0.054468085106383,"Medium",110,17,132359
2020-06-07,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2020,6,1932,83,82,1,0.987951807228916,0.0120481927710843,"Small",33,9,26787
2020-06-07,"S12000014","Falkirk","S08000019","NHS Forth Valley",2020,6,1932,907,873,34,0.962513781697905,0.0374862183020948,"Medium",137,25,163610
2020-06-07,"S12000017","Highland","S08000022","NHS Highland",2020,6,1932,745,681,64,0.914093959731544,0.0859060402684564,"Large",305,65,241976
2020-06-07,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2020,6,1932,451,431,20,0.955654101995565,0.0443458980044346,"Small",66,13,79931
2020-06-07,"S12000020","Moray","S08000020","NHS Grampian",2020,6,1932,330,321,9,0.972727272727273,0.0272727272727273,"Medium",91,13,94037
2020-06-07,"S12000023","Orkney Islands","S08000025","NHS Orkney",2020,6,1932,89,89,0,1,0,"Small",41,7,22006
2020-06-07,"S12000026","Scottish Borders","S08000016","NHS Borders",2020,6,1932,500,443,57,0.886,0.114,"Medium",117,23,119620
2020-06-07,"S12000027","Shetland Islands","S08000026","NHS Shetland",2020,6,1932,86,85,1,0.988372093023256,0.0116279069767442,"Small",31,10,22959
2020-06-07,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2020,6,1932,592,559,33,0.944256756756757,0.0557432432432432,"Medium",102,19,113804
2020-06-07,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2020,6,1932,1023,931,92,0.910068426197458,0.0899315738025415,"Large",226,49,338162
2020-06-07,"S12000033","Aberdeen City","S08000020","NHS Grampian",2020,6,1932,873,846,27,0.969072164948454,0.0309278350515464,"Large",217,28,254066
2020-06-07,"S12000035","Argyll and Bute","S08000022","NHS Highland",2020,6,1932,111,106,5,0.954954954954955,0.045045045045045,"Medium",108,31,88659
2020-06-07,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2020,6,1932,2471,2344,127,0.948603804127883,0.0513961958721166,"Large",598,72,580709
2020-06-07,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2020,6,1932,860,821,39,0.954651162790698,0.0453488372093023,"Medium",155,29,184338
2020-06-07,"S12000040","West Lothian","S08000024","NHS Lothian",2020,6,1932,921,877,44,0.952225841476656,0.0477741585233442,"Medium",152,21,187216
2020-06-07,"S12000042","Dundee City","S08000030","NHS Tayside",2020,6,1932,752,741,11,0.985372340425532,0.0146276595744681,"Medium",157,22,161921
2020-06-07,"S12000047","Fife","S08000029","NHS Fife",2020,6,1932,941,893,48,0.948990435706695,0.051009564293305,"Large",298,54,387009
2020-06-07,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2020,6,1932,359,344,15,0.958217270194986,0.0417827298050139,"Medium",161,24,149466
2020-06-07,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2020,6,1932,3580,3443,137,0.961731843575419,0.038268156424581,"Large",605,143,737635
2020-06-07,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2020,6,1932,2453,2253,200,0.918467183041174,0.0815328169588259,"Large",205,52,350586
2020-06-14,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2020,6,1939,694,665,29,0.95821325648415,0.0417867435158501,"Medium",133,32,154448
