"date","ca","ca_name","hb","hb_name","y","m","julian","lt4","gt4","pc.lt4","pc.gt4","size_type","GPs_Count","num.practices","list.size"
2015-04-19,"S12000027","Shetland Islands","S08000026","NHS Shetland",2015,4,56,153,2,0.987096774193548,0.0129032258064516,"Small",29,10,23045
2015-04-19,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2015,4,56,716,84,0.895,0.105,"Medium",97,21,113003
2015-04-19,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2015,4,56,909,211,0.811607142857143,0.188392857142857,"Large",236,53,328719
2015-04-19,"S12000033","Aberdeen City","S08000020","NHS Grampian",2015,4,56,1309,83,0.940373563218391,0.0596264367816092,"Large",227,30,253271
2015-04-19,"S12000035","Argyll and Bute","S08000022","NHS Highland",2015,4,56,142,3,0.979310344827586,0.0206896551724138,"Medium",100,33,88336
2015-04-19,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2015,4,56,2931,96,0.968285431119921,0.0317145688800793,"Large",530,75,539567
2015-04-19,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2015,4,56,1080,178,0.858505564387917,0.141494435612083,"Medium",140,29,178132
2015-04-19,"S12000040","West Lothian","S08000024","NHS Lothian",2015,4,56,918,55,0.943473792394656,0.0565262076053443,"Medium",153,22,183880
2015-04-19,"S12000042","Dundee City","S08000030","NHS Tayside",2015,4,56,881,21,0.976718403547672,0.0232815964523282,"Medium",136,23,161750
2015-04-19,"S12000047","Fife","S08000029","NHS Fife",2015,4,56,1093,76,0.934987168520103,0.0650128314798974,"Large",277,59,379903
2015-04-19,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2015,4,56,483,2,0.995876288659794,0.00412371134020619,"Medium",138,26,145630
2015-04-19,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2015,4,56,4813,800,0.857473721717442,0.142526278282558,"Large",572,148,698108
2015-04-19,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2015,4,56,2200,193,0.919348098620978,0.0806519013790221,"Large",218,58,346065
2015-04-26,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2015,4,63,847,18,0.979190751445087,0.0208092485549133,"Medium",138,34,154115
2015-04-26,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2015,4,63,1256,288,0.813471502590674,0.186528497409326,"Medium",106,16,132029
2015-04-26,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2015,4,63,115,3,0.974576271186441,0.0254237288135593,"Small",31,9,26967
2015-04-26,"S12000014","Falkirk","S08000019","NHS Forth Valley",2015,4,63,1104,95,0.920767306088407,0.079232693911593,"Medium",126,27,160288
2015-04-26,"S12000017","Highland","S08000022","NHS Highland",2015,4,63,856,45,0.950055493895671,0.0499445061043285,"Large",289,67,236901
2015-04-26,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2015,4,63,594,30,0.951923076923077,0.0480769230769231,"Small",52,16,82293
2015-04-26,"S12000020","Moray","S08000020","NHS Grampian",2015,4,63,433,20,0.955849889624724,0.0441501103752759,"Medium",89,13,92247
2015-04-26,"S12000023","Orkney Islands","S08000025","NHS Orkney",2015,4,63,86,0,1,0,"Small",31,10,21112
2015-04-26,"S12000026","Scottish Borders","S08000016","NHS Borders",2015,4,63,509,30,0.944341372912802,0.0556586270871985,"Medium",117,23,116760
2015-04-26,"S12000027","Shetland Islands","S08000026","NHS Shetland",2015,4,63,136,9,0.937931034482759,0.0620689655172414,"Small",29,10,23045
2015-04-26,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2015,4,63,718,106,0.871359223300971,0.128640776699029,"Medium",97,21,113003
2015-04-26,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2015,4,63,1020,142,0.877796901893287,0.122203098106713,"Large",236,53,328719
2015-04-26,"S12000033","Aberdeen City","S08000020","NHS Grampian",2015,4,63,1382,84,0.942701227830832,0.0572987721691678,"Large",227,30,253271
2015-04-26,"S12000035","Argyll and Bute","S08000022","NHS Highland",2015,4,63,130,5,0.962962962962963,0.037037037037037,"Medium",100,33,88336
2015-04-26,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2015,4,63,2880,118,0.960640426951301,0.0393595730486991,"Large",530,75,539567
2015-04-26,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2015,4,63,1126,130,0.896496815286624,0.103503184713376,"Medium",140,29,178132
2015-04-26,"S12000040","West Lothian","S08000024","NHS Lothian",2015,4,63,985,59,0.943486590038314,0.0565134099616858,"Medium",153,22,183880
2015-04-26,"S12000042","Dundee City","S08000030","NHS Tayside",2015,4,63,927,19,0.979915433403805,0.0200845665961945,"Medium",136,23,161750
2015-04-26,"S12000047","Fife","S08000029","NHS Fife",2015,4,63,1148,47,0.960669456066946,0.0393305439330544,"Large",277,59,379903
2015-04-26,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2015,4,63,497,15,0.970703125,0.029296875,"Medium",138,26,145630
2015-04-26,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2015,4,63,5188,518,0.909218366631616,0.0907816333683842,"Large",572,148,698108
2015-04-26,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2015,4,63,2381,166,0.934825284648606,0.0651747153513938,"Large",218,58,346065
2015-05-03,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2015,5,70,821,37,0.956876456876457,0.0431235431235431,"Medium",138,34,154115
2015-05-03,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2015,5,70,1210,139,0.89696071163825,0.103039288361749,"Medium",106,16,132029
2015-05-03,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2015,5,70,118,4,0.967213114754098,0.0327868852459016,"Small",31,9,26967
2015-05-03,"S12000014","Falkirk","S08000019","NHS Forth Valley",2015,5,70,1035,61,0.944343065693431,0.0556569343065693,"Medium",126,27,160288
2015-05-03,"S12000017","Highland","S08000022","NHS Highland",2015,5,70,851,42,0.952967525195969,0.0470324748040314,"Large",289,67,236901
2015-05-03,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2015,5,70,574,15,0.974533106960951,0.0254668930390492,"Small",52,16,82293
2015-05-03,"S12000020","Moray","S08000020","NHS Grampian",2015,5,70,442,21,0.954643628509719,0.0453563714902808,"Medium",89,13,92247
2015-05-03,"S12000023","Orkney Islands","S08000025","NHS Orkney",2015,5,70,124,2,0.984126984126984,0.0158730158730159,"Small",31,10,21112
2015-05-03,"S12000026","Scottish Borders","S08000016","NHS Borders",2015,5,70,445,25,0.946808510638298,0.0531914893617021,"Medium",117,23,116760
2015-05-03,"S12000027","Shetland Islands","S08000026","NHS Shetland",2015,5,70,164,4,0.976190476190476,0.0238095238095238,"Small",29,10,23045
2015-05-03,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2015,5,70,740,64,0.920398009950249,0.0796019900497512,"Medium",97,21,113003
2015-05-03,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2015,5,70,1023,66,0.93939393939394,0.0606060606060606,"Large",236,53,328719
2015-05-03,"S12000033","Aberdeen City","S08000020","NHS Grampian",2015,5,70,1254,112,0.91800878477306,0.08199121522694,"Large",227,30,253271
2015-05-03,"S12000035","Argyll and Bute","S08000022","NHS Highland",2015,5,70,139,8,0.945578231292517,0.054421768707483,"Medium",100,33,88336
2015-05-03,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2015,5,70,2905,72,0.975814578434666,0.0241854215653342,"Large",530,75,539567
2015-05-03,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2015,5,70,1173,136,0.896103896103896,0.103896103896104,"Medium",140,29,178132
2015-05-03,"S12000040","West Lothian","S08000024","NHS Lothian",2015,5,70,921,49,0.949484536082474,0.0505154639175258,"Medium",153,22,183880
2015-05-03,"S12000042","Dundee City","S08000030","NHS Tayside",2015,5,70,849,10,0.988358556461001,0.0116414435389988,"Medium",136,23,161750
2015-05-03,"S12000047","Fife","S08000029","NHS Fife",2015,5,70,1099,35,0.969135802469136,0.0308641975308642,"Large",277,59,379903
2015-05-03,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2015,5,70,479,7,0.98559670781893,0.01440329218107,"Medium",138,26,145630
2015-05-03,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2015,5,70,4758,607,0.88685927306617,0.11314072693383,"Large",572,148,698108
2015-05-03,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2015,5,70,2205,113,0.951251078515962,0.048748921484038,"Large",218,58,346065
2015-05-10,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2015,5,77,934,44,0.955010224948875,0.0449897750511247,"Medium",138,34,154115
2015-05-10,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2015,5,77,1172,247,0.825933756166314,0.174066243833686,"Medium",106,16,132029
2015-05-10,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2015,5,77,122,2,0.983870967741935,0.0161290322580645,"Small",31,9,26967
2015-05-10,"S12000014","Falkirk","S08000019","NHS Forth Valley",2015,5,77,1094,113,0.906379453189727,0.0936205468102734,"Medium",126,27,160288
2015-05-10,"S12000017","Highland","S08000022","NHS Highland",2015,5,77,944,60,0.940239043824701,0.0597609561752988,"Large",289,67,236901
2015-05-10,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2015,5,77,610,34,0.947204968944099,0.0527950310559006,"Small",52,16,82293
2015-05-10,"S12000020","Moray","S08000020","NHS Grampian",2015,5,77,461,13,0.972573839662447,0.0274261603375527,"Medium",89,13,92247
2015-05-10,"S12000023","Orkney Islands","S08000025","NHS Orkney",2015,5,77,111,1,0.991071428571429,0.00892857142857143,"Small",31,10,21112
2015-05-10,"S12000026","Scottish Borders","S08000016","NHS Borders",2015,5,77,530,12,0.977859778597786,0.022140221402214,"Medium",117,23,116760
2015-05-10,"S12000027","Shetland Islands","S08000026","NHS Shetland",2015,5,77,157,2,0.987421383647799,0.0125786163522013,"Small",29,10,23045
2015-05-10,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2015,5,77,764,89,0.895662368112544,0.104337631887456,"Medium",97,21,113003
2015-05-10,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2015,5,77,1017,73,0.93302752293578,0.0669724770642202,"Large",236,53,328719
2015-05-10,"S12000033","Aberdeen City","S08000020","NHS Grampian",2015,5,77,1316,84,0.94,0.06,"Large",227,30,253271
2015-05-10,"S12000035","Argyll and Bute","S08000022","NHS Highland",2015,5,77,152,4,0.974358974358974,0.0256410256410256,"Medium",100,33,88336
2015-05-10,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2015,5,77,2948,75,0.97519020840225,0.0248097915977506,"Large",530,75,539567
2015-05-10,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2015,5,77,1086,144,0.882926829268293,0.117073170731707,"Medium",140,29,178132
2015-05-10,"S12000040","West Lothian","S08000024","NHS Lothian",2015,5,77,982,22,0.97808764940239,0.0219123505976096,"Medium",153,22,183880
2015-05-10,"S12000042","Dundee City","S08000030","NHS Tayside",2015,5,77,885,11,0.987723214285714,0.0122767857142857,"Medium",136,23,161750
2015-05-10,"S12000047","Fife","S08000029","NHS Fife",2015,5,77,1177,37,0.969522240527183,0.0304777594728171,"Large",277,59,379903
2015-05-10,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2015,5,77,481,5,0.989711934156379,0.0102880658436214,"Medium",138,26,145630
2015-05-10,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2015,5,77,4961,465,0.914301511242167,0.0856984887578327,"Large",572,148,698108
2015-05-10,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2015,5,77,2315,207,0.917922283901665,0.0820777160983347,"Large",218,58,346065
2015-05-17,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2015,5,84,802,23,0.972121212121212,0.0278787878787879,"Medium",138,34,154115
2015-05-17,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2015,5,84,1256,191,0.868002764340014,0.131997235659986,"Medium",106,16,132029
2015-05-17,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2015,5,84,123,2,0.984,0.016,"Small",31,9,26967
2015-05-17,"S12000014","Falkirk","S08000019","NHS Forth Valley",2015,5,84,1095,73,0.9375,0.0625,"Medium",126,27,160288
2015-05-17,"S12000017","Highland","S08000022","NHS Highland",2015,5,84,899,73,0.924897119341564,0.0751028806584362,"Large",289,67,236901
2015-05-17,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2015,5,84,574,51,0.9184,0.0816,"Small",52,16,82293
2015-05-17,"S12000020","Moray","S08000020","NHS Grampian",2015,5,84,436,22,0.951965065502183,0.0480349344978166,"Medium",89,13,92247
2015-05-17,"S12000023","Orkney Islands","S08000025","NHS Orkney",2015,5,84,102,1,0.990291262135922,0.00970873786407767,"Small",31,10,21112
2015-05-17,"S12000026","Scottish Borders","S08000016","NHS Borders",2015,5,84,472,17,0.965235173824131,0.0347648261758691,"Medium",117,23,116760
2015-05-17,"S12000027","Shetland Islands","S08000026","NHS Shetland",2015,5,84,149,4,0.973856209150327,0.0261437908496732,"Small",29,10,23045
2015-05-17,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2015,5,84,696,136,0.836538461538462,0.163461538461538,"Medium",97,21,113003
2015-05-17,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2015,5,84,936,188,0.832740213523132,0.167259786476868,"Large",236,53,328719
2015-05-17,"S12000033","Aberdeen City","S08000020","NHS Grampian",2015,5,84,1403,37,0.974305555555556,0.0256944444444444,"Large",227,30,253271
2015-05-17,"S12000035","Argyll and Bute","S08000022","NHS Highland",2015,5,84,137,3,0.978571428571429,0.0214285714285714,"Medium",100,33,88336
2015-05-17,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2015,5,84,2892,129,0.957298907646475,0.0427010923535253,"Large",530,75,539567
2015-05-17,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2015,5,84,1140,199,0.851381628080657,0.148618371919343,"Medium",140,29,178132
2015-05-17,"S12000040","West Lothian","S08000024","NHS Lothian",2015,5,84,993,96,0.911845730027548,0.0881542699724518,"Medium",153,22,183880
2015-05-17,"S12000042","Dundee City","S08000030","NHS Tayside",2015,5,84,896,7,0.992248062015504,0.00775193798449612,"Medium",136,23,161750
2015-05-17,"S12000047","Fife","S08000029","NHS Fife",2015,5,84,1163,40,0.966749792186201,0.0332502078137988,"Large",277,59,379903
2015-05-17,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2015,5,84,465,8,0.983086680761099,0.0169133192389006,"Medium",138,26,145630
2015-05-17,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2015,5,84,4733,614,0.88516925378717,0.11483074621283,"Large",572,148,698108
2015-05-17,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2015,5,84,2338,141,0.943122226704316,0.0568777732956837,"Large",218,58,346065
2015-05-24,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2015,5,91,922,17,0.981895633652822,0.0181043663471778,"Medium",138,34,154115
2015-05-24,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2015,5,91,1291,190,0.87170830519919,0.12829169480081,"Medium",106,16,132029
2015-05-24,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2015,5,91,117,0,1,0,"Small",31,9,26967
2015-05-24,"S12000014","Falkirk","S08000019","NHS Forth Valley",2015,5,91,1093,157,0.8744,0.1256,"Medium",126,27,160288
2015-05-24,"S12000017","Highland","S08000022","NHS Highland",2015,5,91,914,44,0.954070981210856,0.045929018789144,"Large",289,67,236901
2015-05-24,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2015,5,91,567,19,0.967576791808874,0.0324232081911263,"Small",52,16,82293
2015-05-24,"S12000020","Moray","S08000020","NHS Grampian",2015,5,91,430,17,0.961968680089485,0.0380313199105145,"Medium",89,13,92247
2015-05-24,"S12000023","Orkney Islands","S08000025","NHS Orkney",2015,5,91,109,4,0.964601769911504,0.0353982300884956,"Small",31,10,21112
2015-05-24,"S12000026","Scottish Borders","S08000016","NHS Borders",2015,5,91,510,10,0.980769230769231,0.0192307692307692,"Medium",117,23,116760
2015-05-24,"S12000027","Shetland Islands","S08000026","NHS Shetland",2015,5,91,139,3,0.97887323943662,0.0211267605633803,"Small",29,10,23045
2015-05-24,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2015,5,91,808,97,0.892817679558011,0.107182320441989,"Medium",97,21,113003
2015-05-24,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2015,5,91,1008,159,0.863753213367609,0.136246786632391,"Large",236,53,328719
2015-05-24,"S12000033","Aberdeen City","S08000020","NHS Grampian",2015,5,91,1389,71,0.951369863013699,0.0486301369863014,"Large",227,30,253271
2015-05-24,"S12000035","Argyll and Bute","S08000022","NHS Highland",2015,5,91,143,3,0.979452054794521,0.0205479452054795,"Medium",100,33,88336
2015-05-24,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2015,5,91,2918,140,0.954218443427077,0.0457815565729235,"Large",530,75,539567
2015-05-24,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2015,5,91,1055,241,0.814043209876543,0.185956790123457,"Medium",140,29,178132
2015-05-24,"S12000040","West Lothian","S08000024","NHS Lothian",2015,5,91,957,88,0.91578947368421,0.0842105263157895,"Medium",153,22,183880
2015-05-24,"S12000042","Dundee City","S08000030","NHS Tayside",2015,5,91,864,8,0.990825688073395,0.0091743119266055,"Medium",136,23,161750
2015-05-24,"S12000047","Fife","S08000029","NHS Fife",2015,5,91,1183,49,0.960227272727273,0.0397727272727273,"Large",277,59,379903
2015-05-24,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2015,5,91,451,9,0.980434782608696,0.0195652173913043,"Medium",138,26,145630
2015-05-24,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2015,5,91,4305,533,0.889830508474576,0.110169491525424,"Large",572,148,698108
2015-05-24,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2015,5,91,2260,184,0.924713584288052,0.0752864157119476,"Large",218,58,346065
2015-05-31,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2015,5,98,862,15,0.982896237172178,0.0171037628278221,"Medium",138,34,154115
2015-05-31,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2015,5,98,1330,72,0.948644793152639,0.0513552068473609,"Medium",106,16,132029
2015-05-31,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2015,5,98,125,1,0.992063492063492,0.00793650793650794,"Small",31,9,26967
